name,dept,area,count,adjustedcount,year,country,latitude,longitude
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.83333,1998,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.33333,2000,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.33333,2001,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.5,2002,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.16667,2003,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2006,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2007,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.14286,2009,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.33333,2010,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,3.0,0.78333,2012,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,4.0,0.75263,2013,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,3.0,0.83333,2014,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.5,2016,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.2,2018,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.58333,2019,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.16667,2021,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.45,2023,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,High-performance computing,2.0,0.30952,2005,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,High-performance computing,2.0,0.36667,2020,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,High-performance computing,2.0,0.53333,2022,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.5,1995,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.5,1996,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.33333,2000,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2001,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.66667,2002,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.83333,2003,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.2,2004,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.58333,2006,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.58333,2007,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.83333,2008,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2009,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.83333,2011,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.42424,2013,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.83333,2014,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2016,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.5,2017,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.5,2018,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,3.0,0.91667,2019,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.4,2020,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.4,2021,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.16667,2022,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,3.0,0.66667,2023,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2000,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.2,2002,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.125,2004,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,3.0,0.86667,2006,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.58333,2007,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.75,2008,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,3.0,0.79167,2009,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,3.0,1.0,2010,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.33333,2012,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.25,2013,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.44444,2016,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.66667,2017,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.16667,2018,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,2.0,0.30952,2019,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,4.0,0.74167,2020,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.2,2021,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer networks,1.0,0.14286,2021,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Computer security,1.0,0.16667,2019,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.090909,2018,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Programming languages,1.0,0.2,2014,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Programming languages,2.0,0.66667,2019,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,High-performance computing,2.0,0.83333,1994,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,High-performance computing,1.0,0.33333,1999,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,High-performance computing,1.0,0.33333,2014,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,High-performance computing,1.0,0.25,2019,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,High-performance computing,1.0,0.25,2020,us,40.0991183,-88.2385158
Josep Torrellas,Univ. of Illinois at Urbana-Champaign,Measurement & perf. analysis,1.0,0.33333,1990,us,40.0991183,-88.2385158
Joseph A. Konstan,University of Minnesota,Programming languages,1.0,0.5,1991,us,48.3785292,-92.8311659
Joseph B. Evans,University of Kansas,High-performance computing,1.0,0.25,1993,us,38.9534918,-95.2630888
Joseph B. Evans,University of Kansas,High-performance computing,2.0,0.35,1995,us,38.9534918,-95.2630888
Joseph B. Evans,University of Kansas,High-performance computing,1.0,0.2,2001,us,38.9534918,-95.2630888
Joseph Bonneau,New York University,Computer security,1.0,0.2,2015,us,40.7292532,-73.9962539
Joseph Bonneau,New York University,Computer security,1.0,0.2,2022,us,40.7292532,-73.9962539
Joseph Bonneau,New York University,Computer security,1.0,0.2,2014,us,40.7292532,-73.9962539
Joseph Bonneau,New York University,Computer security,1.0,0.5,2015,us,40.7292532,-73.9962539
Joseph Bonneau,New York University,Computer security,1.0,0.33333,2016,us,40.7292532,-73.9962539
Joseph Bonneau,New York University,Computer security,2.0,1.25,2012,us,40.7292532,-73.9962539
Joseph Bonneau,New York University,Computer security,3.0,0.55952,2015,us,40.7292532,-73.9962539
Joseph Bonneau,New York University,Computer security,1.0,0.16667,2017,us,40.7292532,-73.9962539
Joseph Bonneau,New York University,Computer security,1.0,0.33333,2023,us,40.7292532,-73.9962539
Joseph David Camp,Southern Methodist University,Mobile computing,1.0,0.5,2008,us,32.8418011,-96.7815281
Joseph David Camp,Southern Methodist University,Mobile computing,1.0,0.25,2006,us,32.8418011,-96.7815281
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.25,2008,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.25,2009,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.2,2010,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.2,2011,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.2,2013,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.25,2018,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.25,2019,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,2.0,0.39286,2020,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Operating systems,1.0,0.33333,2015,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.14286,2016,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.25,2007,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.25,2008,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.16667,2012,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.14286,2021,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,2.0,0.53333,2017,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,2.0,0.29167,2020,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.1,2021,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Computer architecture,1.0,0.16667,2022,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Programming languages,1.0,0.25,2017,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Programming languages,1.0,0.25,2016,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Programming languages,1.0,0.2,2017,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Programming languages,1.0,0.33333,2018,us,39.9493382,-75.189644
Joseph Devietti,University of Pennsylvania,Embedded & real-time systems,1.0,0.16667,2015,us,39.9493382,-75.189644
Joseph G. Peters,Simon Fraser University,Measurement & perf. analysis,1.0,0.33333,1987,canada,49.2767096,-122.917803
Joseph Izraelevitz,University of Colorado Boulder,Computer architecture,1.0,0.33333,2016,us,40.0069373,-105.2663866
Joseph Izraelevitz,University of Colorado Boulder,Computer architecture,1.0,0.33333,2020,us,40.0069373,-105.2663866
Joseph Izraelevitz,University of Colorado Boulder,Computer architecture,1.0,0.33333,2021,us,40.0069373,-105.2663866
Joseph Izraelevitz,University of Colorado Boulder,Operating systems,1.0,0.33333,2019,us,40.0069373,-105.2663866
Joseph Izraelevitz,University of Colorado Boulder,Operating systems,1.0,0.2,2020,us,40.0069373,-105.2663866
Joseph Izraelevitz,University of Colorado Boulder,Computer architecture,1.0,0.16667,2018,us,40.0069373,-105.2663866
Joseph Izraelevitz,University of Colorado Boulder,Computer networks,1.0,0.33333,2020,us,40.0069373,-105.2663866
Joseph J. LaViola Jr.,University of Central Florida,Software engineering,1.0,0.11111,2010,us,28.5989975,-81.197125
Joseph Jaeger,Georgia Institute of Technology,Computer security,1.0,0.33333,2015,us,33.776033,-84.3988409
Joseph Jaeger,Georgia Institute of Technology,Computer security,1.0,0.33333,2017,us,33.776033,-84.3988409
Joseph Jaeger,Georgia Institute of Technology,Computer security,1.0,0.14286,2014,us,33.776033,-84.3988409
Joseph L. Zachary,University of Utah,Programming languages,1.0,0.5,1989,us,40.7628137,-111.8368719
Joseph M. Hellerstein,Univ. of California - Berkeley,Operating systems,1.0,0.16667,2010,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Operating systems,1.0,0.16667,2020,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Computer architecture,1.0,0.2,1998,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.5,2002,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.58333,2003,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.33333,2007,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.2,2010,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.25,2014,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.25,2018,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Computer security,1.0,0.2,2006,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Computer networks,1.0,0.16667,2010,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Computer networks,1.0,0.11111,2011,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Programming languages,1.0,0.2,2022,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Operating systems,1.0,0.25,2000,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Operating systems,1.0,0.25,2002,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Operating systems,1.0,0.125,2023,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.33333,1997,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.2,2013,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Mobile computing,1.0,0.14286,2007,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Computer networks,2.0,0.41667,2005,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.66667,1992,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.5,1993,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,1.0,1994,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.625,1996,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,3.0,0.86667,1997,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.5,1999,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.5,2000,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.75,2002,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.25,2003,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.33333,2004,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.11111,2006,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.25,2007,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.2,2011,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.25,2013,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.2,2014,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.5,2015,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.33333,2020,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Operating systems,1.0,0.16667,2005,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.33333,1995,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.33333,1999,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.5,2001,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.16667,2003,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,4.0,1.15,2004,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.33333,2006,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.5,2008,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.2,2009,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,1.25,2010,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,3.0,0.45758,2012,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.16667,2013,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.41667,2014,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.58333,2017,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.5,2018,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,2.0,0.43333,2019,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,3.0,0.36786,2020,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.11111,2021,us,37.8686579,-122.2559343
Joseph M. Hellerstein,Univ. of California - Berkeley,Databases,1.0,0.16667,2022,us,37.8686579,-122.2559343
Joseph P. Near,University of Vermont,Software engineering,1.0,0.5,2014,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Computer security,1.0,0.25,2021,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Software engineering,1.0,0.5,2012,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Software engineering,1.0,0.16667,2009,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Software engineering,1.0,0.25,2011,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Software engineering,1.0,0.25,2015,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Software engineering,1.0,0.5,2016,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Computer security,1.0,0.16667,2019,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Programming languages,1.0,0.090909,2019,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Programming languages,1.0,0.33333,2022,us,44.4737365,-73.1941468
Joseph P. Near,University of Vermont,Databases,1.0,0.33333,2018,us,44.4737365,-73.1941468
Joseph Pasquale,Univ. of California - San Diego,High-performance computing,1.0,0.5,2006,us,32.8792438,-117.2311247
Joseph Pasquale,Univ. of California - San Diego,Computer networks,1.0,0.5,1993,us,32.8792438,-117.2311247
Joseph Pasquale,Univ. of California - San Diego,Computer networks,1.0,0.5,1995,us,32.8792438,-117.2311247
Joseph Pasquale,Univ. of California - San Diego,Computer networks,1.0,0.5,2003,us,32.8792438,-117.2311247
Joseph Pasquale,Univ. of California - San Diego,Operating systems,1.0,0.5,1991,us,32.8792438,-117.2311247
Joseph S. Sventek,University of Oregon,Programming languages,1.0,0.5,2010,us,44.0445515,-123.071736
Joseph Tassarotti,New York University,Programming languages,1.0,0.125,2018,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Programming languages,1.0,0.14286,2022,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Operating systems,1.0,0.16667,2021,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Operating systems,1.0,0.2,2022,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Operating systems,1.0,0.16667,2023,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Programming languages,1.0,0.2,2012,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Programming languages,1.0,0.33333,2015,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Programming languages,1.0,0.25,2019,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Programming languages,1.0,0.14286,2021,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Programming languages,1.0,0.5,2023,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Programming languages,1.0,0.5,2019,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Programming languages,1.0,0.25,2022,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Operating systems,1.0,0.25,2019,us,40.7292532,-73.9962539
Joseph Tassarotti,New York University,Operating systems,1.0,0.11111,2021,us,40.7292532,-73.9962539
Joseph Y. Halpern,Cornell University,Computer security,1.0,0.5,2001,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Databases,1.0,0.2,2007,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Databases,1.0,0.33333,2008,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Databases,1.0,0.5,2009,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Databases,1.0,0.33333,1999,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Databases,1.0,0.33333,2002,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Programming languages,1.0,0.5,1980,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Programming languages,1.0,0.5,1981,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Programming languages,1.0,0.33333,1982,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Programming languages,1.0,0.5,1983,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Programming languages,2.0,1.3333,1984,us,42.4529076,-76.4800842
Joseph Y. Halpern,Cornell University,Programming languages,1.0,0.25,1985,us,42.4529076,-76.4800842
Joseph Y.-T. Leung,NJIT,Embedded & real-time systems,2.0,1.0,1988,us,40.7426187,-74.1810968
Joseph Y.-T. Leung,NJIT,Embedded & real-time systems,1.0,0.25,1989,us,40.7426187,-74.1810968
Joseph Y.-T. Leung,NJIT,Embedded & real-time systems,2.0,0.83333,1990,us,40.7426187,-74.1810968
Joshua A. Kroll,Naval Postgraduate School,Computer security,1.0,0.16667,2019,us,36.596924,-121.8732706
Joshua A. Kroll,Naval Postgraduate School,Computer security,1.0,0.16667,2015,us,36.596924,-121.8732706
Joshua A. Levine,University of Arizona,High-performance computing,2.0,0.16667,2012,us,33.4520517,-112.0636789
Joshua D. Guttman,Worcester Polytechnic Institute,Computer security,1.0,0.33333,2001,us,42.274315,-71.8084567
Joshua D. Guttman,Worcester Polytechnic Institute,Databases,1.0,0.33333,2013,us,42.274315,-71.8084567
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.25,2010,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.33333,2013,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.33333,2018,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.2,2013,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.25,2017,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.2,2016,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,2.0,0.58333,2018,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.33333,2019,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.16667,2020,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.25,2021,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Software engineering,1.0,0.125,2023,us,33.6431901,-117.8401649
Joshua Garcia,Univ. of California - Irvine,Computer security,1.0,0.14286,2022,us,33.6431901,-117.8401649
Joshua R. Smith 0001,University of Washington,Computer security,1.0,0.25,2008,us,47.6543466,-122.3080606
Joshua R. Smith 0001,University of Washington,Computer networks,1.0,0.25,2016,us,47.6543466,-122.3080606
Joshua R. Smith 0001,University of Washington,Computer networks,1.0,0.2,2017,us,47.6543466,-122.3080606
Joshua R. Smith 0001,University of Washington,Computer networks,1.0,0.2,2018,us,47.6543466,-122.3080606
Joshua R. Smith 0001,University of Washington,Mobile computing,1.0,0.33333,2021,us,47.6543466,-122.3080606
Joshua R. Smith 0001,University of Washington,Mobile computing,1.0,0.25,2022,us,47.6543466,-122.3080606
Joshua R. Smith 0001,University of Washington,Computer networks,1.0,0.16667,2013,us,47.6543466,-122.3080606
Joshua R. Smith 0001,University of Washington,Computer networks,2.0,0.45,2014,us,47.6543466,-122.3080606
Joshua R. Smith 0001,University of Washington,Computer networks,1.0,0.2,2016,us,47.6543466,-122.3080606
Joshua Reynolds,New Mexico State University,Computer security,1.0,0.16667,2018,us,32.2729032,-106.7434927
Joshua San Miguel,University of Wisconsin - Madison,Design automation,1.0,0.5,2019,us,43.0802745,-89.4309587
Joshua San Miguel,University of Wisconsin - Madison,Design automation,1.0,0.33333,2020,us,43.0802745,-89.4309587
