name,dept,area,count,adjustedcount,year
Luca de Alfaro,Univ. of California - Santa Cruz,Embedded & real-time systems,1.0,0.33333,2002
Luca de Alfaro,Univ. of California - Santa Cruz,Embedded & real-time systems,1.0,0.25,2003
Luca de Alfaro,Univ. of California - Santa Cruz,Embedded & real-time systems,1.0,0.25,2005
Luca de Alfaro,Univ. of California - Santa Cruz,Design automation,1.0,0.25,2002
Luca de Alfaro,Univ. of California - Santa Cruz,Databases,1.0,0.33333,2023
Luca de Alfaro,Univ. of California - Santa Cruz,Databases,1.0,0.33333,2021
Ludwig Schmidt,University of Washington,Databases,1.0,0.2,2015
Lui Sha,Univ. of Illinois at Urbana-Champaign,Design automation,1.0,0.25,2010
Lui Sha,Univ. of Illinois at Urbana-Champaign,Design automation,1.0,0.25,2015
Lui Sha,Univ. of Illinois at Urbana-Champaign,Design automation,1.0,0.16667,2018
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,1.0,2002
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.16667,2009
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.25,2011
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.2,2013
Lui Sha,Univ. of Illinois at Urbana-Champaign,Design automation,2.0,0.4,2017
Lui Sha,Univ. of Illinois at Urbana-Champaign,Computer architecture,1.0,0.33333,1988
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.5,2005
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.25,2008
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.16667,2009
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,2.0,0.4,2013
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,2015
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,2.0,0.39286,2016
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.11111,2021
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.14286,2022
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,1986
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,2.0,0.66667,1987
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,2.0,0.66667,1988
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,1989
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,1990
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,1992
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.25,1996
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,2.0,1.3333,1998
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,2000
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,2.0,0.83333,2001
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,2.0,0.75,2002
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,3.0,0.7,2003
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,3.0,0.73333,2004
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.5,2005
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.2,2006
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,2.0,0.45,2007
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.25,2008
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,3.0,0.53333,2009
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.33333,2011
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.25,2014
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.2,2016
Lui Sha,Univ. of Illinois at Urbana-Champaign,Embedded & real-time systems,1.0,0.11111,2020
Lui Sha,Univ. of Illinois at Urbana-Champaign,Computer networks,1.0,0.25,1983
Lui Sha,Univ. of Illinois at Urbana-Champaign,Measurement & perf. analysis,1.0,0.5,1986
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2008
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2009
Luis Ceze,University of Washington,Computer architecture,1.0,0.2,2010
Luis Ceze,University of Washington,Computer architecture,1.0,0.2,2011
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2012
Luis Ceze,University of Washington,Computer architecture,2.0,0.75,2013
Luis Ceze,University of Washington,Computer architecture,2.0,0.5,2014
Luis Ceze,University of Washington,Computer architecture,1.0,0.2,2015
Luis Ceze,University of Washington,Computer architecture,2.0,0.41667,2016
Luis Ceze,University of Washington,Computer architecture,2.0,0.41667,2017
Luis Ceze,University of Washington,Computer architecture,1.0,0.090909,2019
Luis Ceze,University of Washington,Computer architecture,1.0,0.2,2023
Luis Ceze,University of Washington,Computer architecture,1.0,0.11111,2002
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2007
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2011
Luis Ceze,University of Washington,Computer architecture,1.0,0.14286,2015
Luis Ceze,University of Washington,Design automation,1.0,0.16667,2019
Luis Ceze,University of Washington,High-performance computing,2.0,0.30952,2005
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2006
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2007
Luis Ceze,University of Washington,Computer architecture,2.0,0.58333,2008
Luis Ceze,University of Washington,Computer architecture,2.0,0.53333,2010
Luis Ceze,University of Washington,Computer architecture,1.0,0.16667,2012
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2013
Luis Ceze,University of Washington,Computer architecture,1.0,0.125,2014
Luis Ceze,University of Washington,Computer architecture,1.0,0.33333,2006
Luis Ceze,University of Washington,Computer architecture,1.0,0.5,2009
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2012
Luis Ceze,University of Washington,Computer architecture,1.0,0.25,2013
Luis Ceze,University of Washington,Computer security,1.0,0.33333,2020
Luis Ceze,University of Washington,Programming languages,1.0,0.25,2010
Luis Ceze,University of Washington,Programming languages,1.0,0.2,2012
Luis Ceze,University of Washington,Programming languages,1.0,0.33333,2013
Luis Ceze,University of Washington,Programming languages,2.0,0.58333,2014
Luis Ceze,University of Washington,Programming languages,1.0,0.25,2015
Luis Ceze,University of Washington,Operating systems,1.0,0.25,2010
Luis Ceze,University of Washington,Operating systems,1.0,0.083333,2018
Luis Ceze,University of Washington,Programming languages,2.0,0.5,2011
Luis Ceze,University of Washington,Programming languages,1.0,0.16667,2014
Luis Ceze,University of Washington,Programming languages,1.0,0.2,2021
Luis Ceze,University of Washington,Programming languages,1.0,0.25,2016
Luis Ceze,University of Washington,High-performance computing,1.0,0.0086957,2002
Luis Ceze,University of Washington,Databases,1.0,0.2,2019
Luis Ceze,University of Washington,Databases,1.0,0.14286,2021
Luis Ceze,University of Washington,Databases,1.0,0.16667,2018
Luis Gravano,Columbia University,Databases,1.0,0.33333,2002
Luis Gravano,Columbia University,Databases,2.0,0.75,2003
Luis Gravano,Columbia University,Databases,1.0,0.33333,2004
Luis Gravano,Columbia University,Databases,1.0,0.25,2005
Luis Gravano,Columbia University,Databases,1.0,0.25,2007
Luis Gravano,Columbia University,Databases,1.0,0.33333,2008
Luis Gravano,Columbia University,Databases,1.0,0.25,2009
Luis Gravano,Columbia University,High-performance computing,1.0,0.25,1991
Luis Gravano,Columbia University,Databases,1.0,0.33333,1994
Luis Gravano,Columbia University,Databases,1.0,0.5,1996
Luis Gravano,Columbia University,Databases,1.0,0.25,1997
Luis Gravano,Columbia University,Databases,2.0,0.66667,2001
Luis Gravano,Columbia University,Databases,1.0,0.5,2004
Luis Gravano,Columbia University,Databases,1.0,0.25,2006
Luis Gravano,Columbia University,Databases,1.0,0.5,2015
Luis Gravano,Columbia University,Databases,1.0,0.5,1995
Luis Gravano,Columbia University,Databases,1.0,0.5,1997
Luis Gravano,Columbia University,Databases,1.0,0.5,1999
Luis Gravano,Columbia University,Databases,1.0,0.33333,2000
Luis Gravano,Columbia University,Databases,1.0,0.16667,2001
Luis Gravano,Columbia University,Databases,1.0,0.5,2002
Luis Gravano,Columbia University,Databases,1.0,0.33333,2003
Luis Gravano,Columbia University,Databases,1.0,0.33333,2013
Luis von Ahn,Carnegie Mellon University,Computer security,1.0,0.33333,2003
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.11111,2013
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.25,2016
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.11111,2017
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.25,2020
Lujo Bauer,Carnegie Mellon University,Operating systems,1.0,0.125,2014
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.2,2007
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.16667,2015
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.2,2018
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.11111,2012
Lujo Bauer,Carnegie Mellon University,Computer security,1.0,0.14286,2023
Lujo Bauer,Carnegie Mellon University,Programming languages,1.0,0.33333,2005
Lukasz Golab,University of Waterloo,Databases,1.0,0.2,2012
Lukasz Golab,University of Waterloo,Databases,1.0,0.25,2013
Lukasz Golab,University of Waterloo,Databases,2.0,0.4,2015
Lukasz Golab,University of Waterloo,Databases,1.0,0.33333,2017
Lukasz Golab,University of Waterloo,Databases,1.0,0.14286,2022
Lukasz Golab,University of Waterloo,Databases,1.0,0.25,2023
Lukasz Golab,University of Waterloo,Measurement & perf. analysis,1.0,0.2,2003
Lukasz Golab,University of Waterloo,Databases,1.0,0.5,2005
Lukasz Golab,University of Waterloo,Databases,1.0,0.16667,2009
Lukasz Golab,University of Waterloo,Databases,1.0,0.5,2003
Lukasz Golab,University of Waterloo,Databases,1.0,0.2,2008
Lukasz Golab,University of Waterloo,Databases,1.0,0.2,2009
Lukasz Golab,University of Waterloo,Databases,1.0,0.33333,2010
Lukasz Golab,University of Waterloo,Databases,1.0,0.2,2014
Lukasz Golab,University of Waterloo,Databases,1.0,0.2,2017
Lukasz Golab,University of Waterloo,Databases,1.0,0.33333,2019
Lukasz Ziarek,University at Buffalo,Software engineering,1.0,0.125,2014
Lukasz Ziarek,University at Buffalo,Design automation,1.0,0.16667,2023
Lukasz Ziarek,University at Buffalo,Operating systems,1.0,0.2,2010
Lukasz Ziarek,University at Buffalo,Programming languages,1.0,0.33333,2006
Lukasz Ziarek,University at Buffalo,Programming languages,1.0,0.33333,2009
Lukasz Ziarek,University at Buffalo,Software engineering,1.0,0.2,2019
Lukasz Ziarek,University at Buffalo,Software engineering,1.0,0.16667,2021
Lukasz Ziarek,University at Buffalo,Mobile computing,1.0,0.14286,2014
Lukasz Ziarek,University at Buffalo,Mobile computing,1.0,0.125,2017
Lukasz Ziarek,University at Buffalo,Programming languages,1.0,0.25,2021
Lukasz Ziarek,University at Buffalo,Programming languages,1.0,0.16667,2010
Lukasz Ziarek,University at Buffalo,Programming languages,1.0,0.33333,2011
Lukasz Ziarek,University at Buffalo,Embedded & real-time systems,1.0,0.2,2017
Lukasz Ziarek,University at Buffalo,Databases,1.0,0.25,2021
Luke N. Olson,Univ. of Illinois at Urbana-Champaign,High-performance computing,1.0,0.25,2017
Luqi,Naval Postgraduate School,Embedded & real-time systems,1.0,0.5,1988
Luyi Xing,Indiana University,Computer security,1.0,0.25,2013
Luyi Xing,Indiana University,Computer security,1.0,0.14286,2014
Luyi Xing,Indiana University,Computer security,1.0,0.125,2015
Luyi Xing,Indiana University,Computer security,2.0,0.30952,2016
Luyi Xing,Indiana University,Computer security,1.0,0.11111,2017
Luyi Xing,Indiana University,Computer security,3.0,0.51786,2020
Luyi Xing,Indiana University,Computer security,1.0,0.083333,2021
Luyi Xing,Indiana University,Computer security,2.0,0.41667,2022
Luyi Xing,Indiana University,Computer security,1.0,0.25,2013
Luyi Xing,Indiana University,Computer security,1.0,0.2,2014
Luyi Xing,Indiana University,Computer security,2.0,0.22619,2016
Luyi Xing,Indiana University,Computer security,1.0,0.14286,2020
Luyi Xing,Indiana University,Computer security,1.0,0.11111,2022
Luís Pina,University of Illinois at Chicago,Computer architecture,1.0,0.25,2019
Luís Pina,University of Illinois at Chicago,Software engineering,1.0,0.25,2022
Luís Pina,University of Illinois at Chicago,Programming languages,1.0,0.33333,2014
Lydia E. Kavraki,Rice University,Mobile computing,1.0,0.16667,2002
Lydia E. Kavraki,Rice University,Mobile computing,1.0,0.16667,2004
M. Engin Tozal,University of Louisiana - Lafayette,Measurement & perf. analysis,1.0,0.5,2010
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer architecture,1.0,0.2,2008
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer architecture,1.0,0.33333,2012
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer security,1.0,0.5,1998
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer security,1.0,0.2,2007
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer security,1.0,0.33333,2014
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.5,2009
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.33333,2013
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.25,2015
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.33333,2022
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer architecture,1.0,0.14286,1998
M. Frans Kaashoek,Massachusetts Institute of Technology,High-performance computing,1.0,0.33333,1993
M. Frans Kaashoek,Massachusetts Institute of Technology,Measurement & perf. analysis,1.0,0.33333,2003
M. Frans Kaashoek,Massachusetts Institute of Technology,Mobile computing,1.0,0.5,1996
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,1.0,0.16667,2004
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,2.0,0.5,2005
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,2.0,0.325,2006
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,2.0,0.44444,2008
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,1.0,0.14286,2009
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,1.0,0.5,2010
M. Frans Kaashoek,Massachusetts Institute of Technology,Programming languages,1.0,0.5,1993
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.5,1994
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.53333,2000
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.16667,2006
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.20833,2008
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.39286,2010
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.2,2012
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.2,2014
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,4.0,0.90833,2018
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.16667,2020
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.16667,2021
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.53333,2022
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.16667,2023
M. Frans Kaashoek,Massachusetts Institute of Technology,Programming languages,1.0,0.33333,1997
M. Frans Kaashoek,Massachusetts Institute of Technology,Programming languages,1.0,0.25,2019
M. Frans Kaashoek,Massachusetts Institute of Technology,Programming languages,1.0,0.33333,1996
M. Frans Kaashoek,Massachusetts Institute of Technology,High-performance computing,1.0,0.33333,1996
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,2.0,0.83333,1996
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,1.0,0.33333,1999
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,1.0,0.2,2001
M. Frans Kaashoek,Massachusetts Institute of Technology,Computer networks,1.0,0.25,2004
M. Frans Kaashoek,Massachusetts Institute of Technology,Measurement & perf. analysis,1.0,0.25,2003
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.33333,1993
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,3.0,0.86667,1995
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.1,1997
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.5,1999
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.45,2001
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.25,2003
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.11111,2005
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.14286,2007
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.25,2009
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.16667,2011
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.45,2013
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,1.0,0.16667,2015
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.325,2017
M. Frans Kaashoek,Massachusetts Institute of Technology,Operating systems,2.0,0.45,2019
M. Frans Kaashoek,Massachusetts Institute of Technology,Databases,1.0,0.25,2013
M. Hassan Najafi,University of Louisiana - Lafayette,Design automation,1.0,0.14286,2019
M. Hassan Najafi,University of Louisiana - Lafayette,Design automation,1.0,0.2,2021
M. Hassan Najafi,University of Louisiana - Lafayette,Design automation,1.0,0.33333,2018
M. Hassan Najafi,University of Louisiana - Lafayette,Design automation,1.0,0.33333,2021
M. Hassan Najafi,University of Louisiana - Lafayette,Design automation,1.0,0.2,2022
M. Mustafa Rafique,Rochester Institute of Technology,High-performance computing,1.0,0.16667,2023
M. Mustafa Rafique,Rochester Institute of Technology,High-performance computing,1.0,0.33333,2022
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.5,1986
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.5,1995
M. Tamer Özsu,University of Waterloo,Databases,2.0,0.66667,2004
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.2,2008
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2011
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2013
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2014
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2015
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2019
M. Tamer Özsu,University of Waterloo,Databases,2.0,0.36667,2020
M. Tamer Özsu,University of Waterloo,Databases,3.0,0.7,2022
M. Tamer Özsu,University of Waterloo,Databases,2.0,0.53333,2023
M. Tamer Özsu,University of Waterloo,Programming languages,1.0,0.5,1990
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2003
M. Tamer Özsu,University of Waterloo,Databases,2.0,0.83333,2005
M. Tamer Özsu,University of Waterloo,Databases,2.0,0.5,2007
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.5,2019
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.33333,2020
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.33333,1998
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.33333,1999
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2001
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.5,2003
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.1,2005
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2006
M. Tamer Özsu,University of Waterloo,Databases,4.0,1.0667,2009
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.33333,2010
M. Tamer Özsu,University of Waterloo,Databases,2.0,0.4,2011
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.25,2013
M. Tamer Özsu,University of Waterloo,Databases,2.0,0.5,2014
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.125,2016
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.2,2017
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.5,2018
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.5,2019
M. Tamer Özsu,University of Waterloo,Databases,1.0,0.2,2020
M. Tamer Özsu,University of Waterloo,Databases,2.0,0.45,2022
Madhav V. Marathe,University of Virginia,High-performance computing,1.0,0.2,2009
Madhav V. Marathe,University of Virginia,High-performance computing,1.0,0.2,2010
Madhav V. Marathe,University of Virginia,High-performance computing,1.0,0.2,2008
Madhav V. Marathe,University of Virginia,High-performance computing,1.0,0.33333,2013
Madhav V. Marathe,University of Virginia,High-performance computing,1.0,0.25,2016
Madhav V. Marathe,University of Virginia,Measurement & perf. analysis,1.0,0.5,1981
Madhav V. Marathe,University of Virginia,Measurement & perf. analysis,1.0,0.25,2005
Madhavan Swaminathan,Georgia Institute of Technology,Design automation,1.0,0.2,2007
Madhavan Swaminathan,Georgia Institute of Technology,Design automation,1.0,0.33333,2008
Madhavan Swaminathan,Georgia Institute of Technology,Design automation,1.0,0.066667,2019
Madhavan Swaminathan,Georgia Institute of Technology,Design automation,1.0,0.2,2021
Madhavan Swaminathan,Georgia Institute of Technology,Design automation,1.0,0.5,2012
Madhavan Swaminathan,Georgia Institute of Technology,Design automation,1.0,0.11111,2019
Madhur Behl,University of Virginia,Embedded & real-time systems,1.0,0.14286,2011
Madhur Behl,University of Virginia,Embedded & real-time systems,1.0,0.33333,2012
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.11111,1999
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.125,2000
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.33333,2002
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.33333,2004
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.5,2009
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.2,2000
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.090909,2001
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.33333,2002
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.125,2005
Madhusudhan Govindaraju,Binghamton University,High-performance computing,1.0,0.25,2006
Magda El Zarki,Univ. of California - Irvine,Computer networks,1.0,0.5,1992
Magdalena Balazinska,University of Washington,Databases,1.0,0.16667,2005
Magdalena Balazinska,University of Washington,Databases,1.0,0.25,2009
Magdalena Balazinska,University of Washington,Databases,1.0,0.5,2013
Magdalena Balazinska,University of Washington,Databases,1.0,0.2,2021
Magdalena Balazinska,University of Washington,Mobile computing,1.0,0.5,2003
Magdalena Balazinska,University of Washington,Mobile computing,1.0,0.14286,2008
Magdalena Balazinska,University of Washington,Mobile computing,1.0,0.2,2009
Magdalena Balazinska,University of Washington,Computer networks,1.0,0.33333,2004
Magdalena Balazinska,University of Washington,Databases,1.0,0.2,2012
Magdalena Balazinska,University of Washington,Databases,1.0,0.25,2005
Magdalena Balazinska,University of Washington,Databases,1.0,0.25,2007
Magdalena Balazinska,University of Washington,Databases,1.0,0.25,2008
Magdalena Balazinska,University of Washington,Databases,1.0,0.33333,2010
Magdalena Balazinska,University of Washington,Databases,2.0,0.66667,2011
Magdalena Balazinska,University of Washington,Databases,1.0,0.25,2012
Magdalena Balazinska,University of Washington,Databases,1.0,0.2,2013
Magdalena Balazinska,University of Washington,Databases,2.0,0.66667,2015
Magdalena Balazinska,University of Washington,Databases,2.0,0.53333,2019
Magdalena Balazinska,University of Washington,Databases,1.0,0.33333,2020
Magdalena Balazinska,University of Washington,Databases,1.0,0.14286,2021
Magdalena Balazinska,University of Washington,Databases,1.0,0.33333,2023
Magdalena Balazinska,University of Washington,Databases,1.0,0.33333,2008
Magdalena Balazinska,University of Washington,Databases,1.0,0.25,2009
Magdalena Balazinska,University of Washington,Databases,2.0,0.5,2010
Magdalena Balazinska,University of Washington,Databases,2.0,0.66667,2012
Magdalena Balazinska,University of Washington,Databases,1.0,0.25,2013
Magdalena Balazinska,University of Washington,Databases,1.0,0.33333,2015
Magdalena Balazinska,University of Washington,Databases,1.0,0.33333,2016
Magdalena Balazinska,University of Washington,Databases,2.0,0.43333,2017
Magdalena Balazinska,University of Washington,Databases,1.0,0.16667,2018
Magdalena Balazinska,University of Washington,Databases,1.0,0.25,2021
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.125,2009
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.16667,2012
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.25,2003
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,2.0,0.39286,2004
Mahadev Satyanarayanan,Carnegie Mellon University,Software engineering,1.0,1.0,1988
Mahadev Satyanarayanan,Carnegie Mellon University,Mobile computing,2.0,0.75,2003
Mahadev Satyanarayanan,Carnegie Mellon University,Mobile computing,2.0,0.58333,2007
Mahadev Satyanarayanan,Carnegie Mellon University,Mobile computing,1.0,0.16667,2009
Mahadev Satyanarayanan,Carnegie Mellon University,Mobile computing,2.0,0.36667,2013
Mahadev Satyanarayanan,Carnegie Mellon University,Mobile computing,1.0,0.16667,2014
Mahadev Satyanarayanan,Carnegie Mellon University,Computer networks,1.0,0.25,1997
Mahadev Satyanarayanan,Carnegie Mellon University,Measurement & perf. analysis,2.0,1.0,1994
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,1.0,1981
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.16667,1985
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.5,1991
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.2,1993
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.33333,1995
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.16667,1997
Mahadev Satyanarayanan,Carnegie Mellon University,Operating systems,1.0,0.5,1999
Mahalingam Ramkumar,Mississippi State University,High-performance computing,1.0,0.5,2014
Mahanth Gowda,Pennsylvania State University,Computer architecture,1.0,0.16667,2015
Mahanth Gowda,Pennsylvania State University,Mobile computing,1.0,0.2,2016
Mahanth Gowda,Pennsylvania State University,Mobile computing,1.0,0.33333,2018
Mahanth Gowda,Pennsylvania State University,Mobile computing,1.0,0.2,2018
Mahanth Gowda,Pennsylvania State University,Computer networks,1.0,0.33333,2015
Mahanth Gowda,Pennsylvania State University,Computer networks,1.0,0.14286,2017
Mahanth Gowda,Pennsylvania State University,Computer security,1.0,0.5,2022
Mahanth Gowda,Pennsylvania State University,Measurement & perf. analysis,1.0,0.25,2021
Mahbubur Rahman 0001,CUNY,Embedded & real-time systems,1.0,0.25,2021
Mahbubur Rahman 0001,CUNY,Mobile computing,1.0,0.16667,2016
Mahbubur Rahman 0001,CUNY,Mobile computing,1.0,0.16667,2017
Mahdi Nazm Bojnordi,University of Utah,Design automation,2.0,1.0,2019
Mahdi Nazm Bojnordi,University of Utah,Design automation,1.0,0.5,2020
